Country;month;year;status;prod_hy;prod_hy_rep;-> storage;storage_rep;-> Run of River;River_rep;-> Pumped storage;Pumped storage_rep;prod_tn;prod_tn_rep;prod_fossil_fuels;prod_fossil_fuels_rep;-> of which lignite;lignite_rep;-> of which hard coal;hard_coal_rep;-> of which gas;gas_rep;-> of which oil;fuel_oil_rep;-> of which mixed fuels;mixed_fuel_rep;prod_other_renew;other_rep;-> of which wind;wind_rep;-> of which solar;solar_rep;-> of which biomass;biomass_rep;prod_not_clearly;not_clearly_rep;losses_trans;losses_trans_repr;_Sum;pump;exg_saldo;cons_total
BG;4;2012;D;311;100;;;0;100;0;;1143;100;1580;100;;100;;100;;100;;100;;100;107;100;107;100;0;100;0;100;0;100;0;100;3141;109;-698;2334
BG;5;2012;D;598;100;;;0;100;0;;765;100;1624;100;;100;;100;;100;;100;;100;84;100;84;100;0;100;0;100;0;100;0;100;3071;53;-737;2281
BG;6;2012;D;475;100;;;0;100;0;;1235;100;1316;100;;100;;100;;100;;100;;100;58;100;58;100;0;100;0;100;0;100;0;100;3084;59;-740;2285
BG;7;2012;D;302;100;;;40;100;262;;1349;100;1801;100;;100;;100;;100;;100;;100;86;100;60;100;26;100;0;100;0;100;0;100;3538;81;-982;2475
BG;8;2012;D;289;100;;;26;100;263;;1388;100;1543;100;;100;;100;;100;;100;;100;91;100;65;100;26;100;0;100;0;100;0;100;3311;94;-826;2391
BG;9;2012;D;216;100;;;20;100;196;;984;100;1864;100;;100;;100;;100;;100;;100;79;100;55;100;24;100;0;100;0;100;0;100;3143;90;-873;2180
BG;10;2012;D;208;100;;;0;100;0;;797;100;1849;100;;100;;100;;100;;100;;100;163;100;100;100;63;100;0;100;0;100;0;100;3017;62;-568;2387
BG;11;2012;D;245;100;;;0;100;0;;1380;100;1686;100;;100;;100;;100;;100;;100;133;100;110;100;23;100;0;100;0;100;0;100;3444;105;-628;2711
BG;12;2012;D;276;100;;;0;100;0;;1399;100;2234;100;;100;;100;;100;;100;;100;147;100;120;100;27;100;0;100;0;100;0;100;4056;112;-628;3316
BG;1;2011;D;509;100;0;100;0;100;;100;1443;100;2305;100;;100;;100;;100;;100;;100;32;100;32;;0;100;;;0;100;0;100;4289;89;-729;3471
BG;2;2011;D;384;100;0;100;0;100;;100;1303;100;2270;100;;100;;100;;100;;100;;100;44;100;44;;0;100;;;0;100;0;100;4001;90;-809;3102
BG;3;2011;D;281;100;0;100;0;100;;100;1445;100;2132;100;;100;;100;;100;;100;;100;40;100;40;;0;100;;;0;100;0;100;3898;119;-696;3083
BG;4;2011;D;244;100;0;100;0;100;;100;1223;100;2053;100;;100;;100;;100;;100;;100;38;100;38;;0;100;;;0;100;0;100;3558;104;-881;2573
BG;5;2011;D;332;100;0;100;0;100;;100;731;100;2328;100;;100;;100;;100;;100;;100;29;100;29;;0;100;;;0;100;0;100;3420;86;-926;2408
BG;6;2011;D;288;100;0;100;0;100;;100;1371;100;1640;100;;100;;100;;100;;100;;100;39;100;39;;0;100;;;0;100;0;100;3338;89;-924;2325
BG;7;2011;D;316;100;0;100;0;100;;100;1418;100;2045;100;;100;;100;;100;;100;;100;31;100;31;;0;100;;;0;100;0;100;3810;97;-1226;2487
BG;8;2011;D;314;100;0;100;0;100;;100;1421;100;1841;100;;100;;100;;100;;100;;100;48;100;48;;0;100;;;0;100;0;100;3624;99;-1066;2459
BG;9;2011;D;227;100;;100;;100;;100;1200;100;1943;100;;100;;100;;100;;100;;100;40;100;40;;0;100;;;0;100;0;100;3410;97;-976;2337
BG;10;2011;D;211;100;0;100;0;100;;100;793;100;2482;100;;100;;100;;100;;100;;100;72;100;72;;0;100;;;0;100;0;100;3558;99;-746;2713
BG;11;2011;D;221;100;0;100;0;100;;100;1380;100;2390;100;;100;;100;;100;;100;;100;50;100;50;;0;100;;;0;100;0;100;4041;95;-834;3112
BG;12;2011;D;215;100;0;100;0;100;;100;1444;100;2460;100;;100;;100;;100;;100;;100;77;100;77;;0;100;;;0;100;0;100;4196;120;-913;3163
BG;1;2010;D;490;100;0;;0;;;;1248;100;2121;100;;;;;;;;;;;17;100;17;;0;;;;0;100;0;100;3876;74;-319;3483
BG;2;2010;D;461;100;0;;0;;;;1273;100;1867;100;;;;;;;;;;;30;100;30;;0;;;;0;100;0;100;3631;85;-498;3048
BG;3;2010;D;550;100;0;;0;;;;1394;100;1615;100;;;;;;;;;;;33;100;33;;0;;;;0;100;0;100;3592;84;-490;3018
BG;4;2010;D;592;100;0;;0;;;;1202;100;1089;100;;;;;;;;;;;17;100;17;;0;;;;0;100;0;100;2900;71;-389;2440
BG;5;2010;D;551;100;0;100;0;100;;100;716;100;1417;100;;100;;100;;100;;100;;100;15;100;15;;0;100;;;0;100;0;100;2699;60;-355;2284
BG;6;2010;D;518;100;0;100;0;100;;100;1084;100;1354;100;;100;;100;;100;;100;;100;17;100;17;;0;100;;;0;100;0;100;2973;32;-920;2021
BG;7;2010;D;449;100;0;100;0;100;;100;1416;100;1447;100;;100;;100;;100;;100;;100;24;100;24;;0;100;;;0;100;0;100;3336;74;-1149;2113
BG;8;2010;D;377;100;0;100;0;100;;100;1399;100;1568;100;;100;;100;;100;;100;;100;25;100;25;;0;100;;;0;100;0;100;3369;88;-1042;2239
BG;9;2010;D;268;100;0;100;0;100;;100;1029;100;1896;100;;100;;100;;100;;100;;100;32;100;32;;0;100;;;0;100;0;100;3225;91;-869;2265
BG;10;2010;D;372;100;0;100;0;100;;100;720;100;2394;100;;100;;100;;100;;100;;100;35;100;35;;0;100;;;0;100;0;100;3521;89;-693;2739
BG;11;2010;D;307;100;0;100;0;100;;100;1259;100;2034;100;;100;;100;;100;;100;;100;35;100;35;;0;100;;;0;100;0;100;3635;115;-886;2634
BG;12;2010;D;496;100;0;100;0;100;;100;1441;100;2282;100;;100;;100;;100;;100;;100;51;100;51;;0;100;;;0;100;0;100;4270;110;-907;3253
CH;1;2013;P;3112;100;;;0;100;0;;2421;100;198;100;;100;;100;;100;;100;;100;145;100;9;100;0;100;0;100;0;100;91;100;5876;101;497;6272
CH;2;2013;P;3003;100;;;0;100;0;;2214;100;197;100;;100;;100;;100;;100;;100;145;100;9;100;0;100;0;100;0;100;95;100;5559;69;426;5916
CH;3;2013;P;2333;100;;;0;100;0;;2437;100;213;100;;100;;100;;100;;100;;100;156;100;9;100;0;100;0;100;0;100;79;100;5139;87;933;5985
CH;4;2013;P;2419;100;;;0;100;0;;2352;100;197;100;;100;;100;;100;;100;;100;144;100;9;100;0;100;0;100;0;100;56;100;5112;124;253;5241
CH;5;2013;P;4038;100;;;0;100;0;;1713;100;192;100;;100;;100;;100;;100;;100;140;100;9;100;0;100;0;100;0;100;55;100;6083;146;-881;5056
CH;6;2013;D;3983;100;;;0;100;0;;1555;100;173;100;;100;;100;;100;;100;;100;127;100;9;100;0;100;0;100;0;100;48;100;5838;253;-761;4824
CH;7;2013;D;4416;100;;;0;100;0;;1817;100;181;100;;100;;100;;100;;100;;100;133;100;9;100;0;100;0;100;0;100;61;100;6547;308;-1426;4813
CH;8;2013;D;4035;100;;;0;100;0;;1710;100;170;100;;100;;100;;100;;100;;100;124;100;9;100;0;100;0;100;0;100;51;100;6039;272;-1012;4755
CH;9;2013;D;3097;100;;;0;100;0;;1328;100;162;100;;100;;100;;100;;100;;100;118;100;9;100;0;100;0;100;0;100;46;100;4705;245;385;4845
CH;10;2013;D;2953;100;;;0;100;0;;2454;100;173;100;;100;;100;;100;;100;;100;126;100;9;100;0;100;0;100;0;100;77;100;5706;199;-218;5289
CH;11;2013;D;3297;100;;;0;100;0;;2394;100;183;100;;100;;100;;100;;100;;100;135;100;9;100;0;100;0;100;0;100;78;100;6009;138;-104;5767
CH;12;2013;D;2886;100;;;0;100;0;;2476;100;194;100;;100;;100;;100;;100;;100;143;100;9;100;0;100;0;100;0;100;103;100;5699;190;579;6088
CH;1;2012;D;2796;100;;;0;100;0;;2437;100;192;100;;100;;100;;100;;100;;100;118;100;6;100;0;100;0;100;0;100;103;100;5543;133;824;6234
CH;2;2012;D;2835;100;;;0;100;0;;2276;100;191;100;;100;;100;;100;;100;;100;118;100;6;100;0;100;0;100;0;100;89;100;5420;92;1001;6329
CH;3;2012;D;2148;100;;;0;100;0;;2357;100;216;100;;100;;100;;100;;100;;100;133;100;6;100;0;100;0;100;0;100;99;100;4854;157;957;5654
CH;4;2012;D;2445;100;;;0;100;0;;2222;100;184;100;;100;;100;;100;;100;;100;113;100;6;100;0;100;0;100;0;100;79;100;4964;174;316;5106
CH;5;2012;D;3771;100;;;0;100;0;;2291;100;201;100;;100;;100;;100;;100;;100;125;100;6;100;0;100;0;100;0;100;50;100;6388;227;-1245;4916
CH;6;2012;D;4486;100;;;0;100;0;;1508;100;181;100;;100;;100;;100;;100;;100;112;100;6;100;0;100;0;100;0;100;50;100;6287;360;-1130;4797
CH;7;2012;D;4560;100;;;0;100;0;;2236;100;198;100;;100;;100;;100;;100;;100;122;100;6;100;0;100;0;100;0;100;57;100;7116;317;-2029;4770
CH;8;2012;D;4244;100;;;0;100;0;;1351;100;191;100;;100;;100;;100;;100;;100;118;100;6;100;0;100;0;100;0;100;47;100;5904;288;-788;4828
CH;9;2012;D;3426;100;;;0;100;0;;1296;100;177;100;;100;;100;;100;;100;;100;110;100;6;100;0;100;0;100;0;100;51;100;5009;185;62;4886
CH;10;2012;D;3414;100;;;0;100;0;;1567;100;182;100;;100;;100;;100;;100;;100;113;100;6;100;0;100;0;100;0;100;77;100;5276;141;312;5447
CH;11;2012;D;2865;100;;;0;100;0;;2362;100;213;100;;100;;100;;100;;100;;100;131;100;6;100;0;100;0;100;0;100;84;100;5571;147;272;5696
CH;12;2012;D;2916;100;;;0;100;0;;2442;100;203;100;;100;;100;;100;;100;;100;126;100;6;100;0;100;0;100;0;100;83;100;5687;190;597;6094
CH;1;2011;D;2652;100;0;100;0;100;;100;2435;100;192;100;;100;;100;;100;;100;;100;129;100;5;;0;100;;;0;100;88;100;5408;144;1034;6298
CH;2;2011;D;2228;100;0;100;0;100;;100;2177;100;186;100;;100;;100;;100;;100;;100;125;100;5;;0;100;;;0;100;93;100;4716;99;1065;5682
CH;3;2011;D;2032;100;0;100;0;100;;100;2426;100;192;100;;100;;100;;100;;100;;100;129;100;5;;0;100;;;0;100;82;100;4779;167;1298;5910
CH;4;2011;D;2142;100;0;100;0;100;;100;2321;100;174;100;;100;;100;;100;;100;;100;117;100;5;;0;100;;;0;100;55;100;4754;189;362;4927
CH;5;2011;D;2795;100;0;100;0;100;;100;2397;100;158;100;;100;;100;;100;;100;;100;106;100;5;;0;100;;;0;100;38;100;5456;238;-134;5084
CH;6;2011;D;3392;100;0;100;0;100;;100;1561;100;153;100;;100;;100;;100;;100;;100;104;100;5;;0;100;;;0;100;37;100;5210;332;-86;4792
CH;7;2011;D;3663;100;0;100;0;100;;100;2057;100;185;100;;100;;100;;100;;100;;100;125;100;5;;0;100;;;0;100;51;100;6030;376;-857;4797
CH;8;2011;D;3518;100;0;100;0;100;;100;1151;100;170;100;;100;;100;;100;;100;;100;115;100;5;;0;100;;;0;100;40;100;4954;315;230;4869
CH;9;2011;D;3539;100;0;100;0;100;;100;1835;100;161;100;;100;;100;;100;;100;;100;108;100;5;;0;100;;;0;100;44;100;5643;195;-502;4946
CH;10;2011;D;2772;100;0;100;0;100;;100;2397;100;171;100;;100;;100;;100;;100;;100;115;100;5;;0;100;;;0;100;84;100;5455;122;37;5370
CH;11;2011;D;2535;100;0;100;0;100;;100;2361;100;179;100;;100;;100;;100;;100;;100;121;100;5;;0;100;;;0;100;86;100;5196;120;646;5722
CH;12;2011;D;2527;100;0;100;0;100;;100;2442;100;186;100;;100;;100;;100;;100;;100;125;100;5;100;0;100;;;0;100;108;100;5280;169;931;6042
CH;1;2010;D;2805;100;0;;0;;;;2423;100;200;100;;;;;;;;;;;126;100;2;;0;;;;0;100;83;100;5554;137;912;6329
CH;2;2010;D;2402;100;0;;0;;;;2187;100;188;100;;;;;;;;;;;118;100;2;;0;;;;0;100;82;100;4895;107;910;5698
CH;3;2010;D;2319;100;0;100;0;100;;100;2412;100;187;100;;100;;100;;100;;100;;100;118;100;2;;0;100;;;0;100;87;100;5036;150;1082;5968
CH;4;2010;D;2116;100;0;100;0;100;;100;2326;100;182;100;;100;;100;;100;;100;;100;114;100;2;;0;100;;;0;100;74;100;4738;161;530;5107
CH;5;2010;D;3384;100;0;100;0;100;;100;2203;100;188;100;;100;;100;;100;;100;;100;118;100;2;;0;100;;;0;100;56;100;5893;249;-548;5096
CH;6;2010;D;4328;100;0;100;0;100;;100;1562;100;182;100;;100;;100;;100;;100;;100;114;100;2;;0;100;;;0;100;46;100;6186;372;-868;4946
CH;7;2010;D;4227;100;0;100;0;100;;100;2129;100;188;100;;100;;100;;100;;100;;100;119;100;2;;0;100;;;0;100;79;100;6663;361;-1383;4919
CH;8;2010;D;3985;100;0;100;0;100;;100;1246;100;186;100;;100;;100;;100;;100;;100;117;100;2;;0;100;;;0;100;43;100;5534;296;-340;4898
CH;9;2010;D;3216;100;0;100;0;100;;100;1494;100;166;100;;100;;100;;100;;100;;100;104;100;2;;0;100;;;0;100;55;100;4980;163;206;5023
CH;10;2010;D;2805;100;0;100;0;100;;100;2428;100;184;100;;100;;100;;100;;100;;100;116;100;2;;0;100;;;0;100;88;100;5533;169;155;5519
CH;11;2010;D;2694;100;0;100;0;100;;100;2350;100;179;100;;100;;100;;100;;100;;100;113;100;2;;0;100;;;0;100;89;100;5336;183;644;5797
CH;12;2010;D;3169;100;0;100;0;100;;100;2445;100;178;100;;100;;100;;100;;100;;100;112;100;2;;0;100;;;0;100;89;100;5904;146;651;6409
CY;1;2013;P;0;100;;;0;100;0;;0;100;332;100;;100;;100;;100;332;100;;100;21;100;21;100;0;100;0;100;0;100;0;100;353;0;0;353
CY;2;2013;P;0;100;;;0;100;0;;0;100;275;100;;100;;100;;100;275;100;;100;21;100;21;100;0;100;0;100;0;100;0;100;296;0;0;296
CY;3;2013;P;0;100;;;0;100;0;;0;100;275;100;;100;;100;;100;275;100;;100;25;100;25;100;0;100;0;100;0;100;0;100;300;0;0;300
CY;4;2013;P;0;100;;;0;100;0;;0;100;260;100;;100;;100;;100;260;100;;100;19;100;19;100;0;100;0;100;0;100;0;100;279;0;0;279
CY;5;2013;P;0;100;;;0;100;0;;0;100;316;100;;100;;100;;100;316;100;;100;15;100;15;100;0;100;0;100;0;100;0;100;331;0;0;331
CY;6;2013;P;0;100;;;0;100;0;;0;100;348;100;;100;;100;;100;348;100;;100;20;100;20;100;0;100;0;100;0;100;0;100;368;0;0;368
CY;7;2013;P;0;100;;;0;100;0;;0;100;434;100;;100;;100;;100;434;100;;100;18;100;18;100;0;100;0;100;0;100;0;100;452;0;0;452
CY;8;2013;P;0;100;;;0;100;0;;0;100;447;100;;100;;100;;100;447;100;;100;16;100;16;100;0;100;0;100;0;100;0;100;463;0;0;463
CY;9;2013;P;0;100;;;0;100;0;;0;100;361;100;;100;;100;;100;361;100;;100;15;100;15;100;0;100;0;100;0;100;0;100;376;0;0;376
CY;10;2013;P;0;100;;;0;100;0;;0;100;299;100;;100;;100;;100;299;100;;100;19;100;19;100;0;100;0;100;0;100;0;100;318;0;0;318
CY;11;2013;P;0;100;;;0;100;0;;0;100;275;100;;100;;100;;100;275;100;;100;13;100;13;100;0;100;0;100;0;100;0;100;288;0;0;288
CY;12;2013;P;0;100;;;0;100;0;;0;100;336;100;;100;;100;;100;336;100;;100;26;100;26;100;0;100;0;100;0;100;0;100;362;0;0;362
CY;1;2012;P;0;100;0;100;0;100;;100;0;100;423;100;;100;;100;;100;423;100;;100;23;100;23;;0;100;;;0;100;0;100;446;0;0;446
CY;2;2012;P;0;100;;;0;100;0;;0;100;360;100;;100;;100;;100;360;100;;100;26;100;26;100;0;100;0;100;0;100;0;100;386;0;0;386
CY;3;2012;P;0;100;;;0;100;0;;0;100;340;100;;100;;100;;100;340;100;;100;18;100;18;100;0;100;0;100;0;100;0;100;358;0;0;358
CY;4;2012;P;0;100;;;0;100;0;;0;100;291;100;;100;;100;;100;291;100;;100;12;100;12;100;0;100;0;100;0;100;0;100;303;0;0;303
CY;5;2012;P;0;100;;;0;100;0;;0;100;328;100;;100;;100;;100;;100;;100;15;100;15;100;0;100;0;100;0;100;0;100;343;0;0;343
CY;6;2012;P;0;100;;;0;100;0;;0;100;407;100;;100;;100;;100;;100;;100;10;100;10;100;0;100;0;100;0;100;0;100;417;0;0;417
CY;7;2012;P;0;100;;;0;100;0;;0;100;525;100;;100;;100;;100;;100;;100;15;100;15;100;0;100;0;100;0;100;0;100;540;0;0;540
CY;8;2012;P;0;100;;;0;100;0;;0;100;488;100;;100;;100;;100;488;100;;100;17;100;17;100;0;100;0;100;0;100;0;100;505;0;0;505
CY;9;2012;P;0;100;;;0;100;0;;0;100;415;100;;100;;100;;100;415;100;;100;11;100;11;100;0;100;0;100;0;100;0;100;426;0;0;426
CY;10;2012;P;0;100;;;0;100;0;;0;100;355;100;;100;;100;;100;355;100;;100;8;100;8;100;0;100;0;100;0;100;0;100;363;0;0;363
CY;11;2012;P;0;100;;;0;100;0;;0;100;288;100;;100;;100;;100;288;100;;100;13;100;13;100;0;100;0;100;0;100;0;100;301;0;0;301
CY;12;2012;P;0;100;;;0;100;0;;0;100;313;100;;100;;100;;100;313;100;;100;17;100;17;100;0;100;0;100;0;100;0;100;330;0;0;330
CY;1;2011;D;0;100;0;100;0;100;;100;0;100;434;100;;100;;100;;100;434;100;;100;12;100;12;;0;100;;;0;100;0;100;446;0;0;446
CY;2;2011;D;0;100;0;100;0;100;;100;0;100;397;100;;100;;100;;100;397;100;;100;10;100;10;;0;100;;;0;100;0;100;407;0;0;407
CY;3;2011;D;0;100;0;100;0;100;;100;0;100;403;100;;100;;100;;100;403;100;;100;8;100;8;;0;100;;;0;100;0;100;411;0;0;411
CY;4;2011;D;0;100;0;100;0;100;;100;0;100;337;100;;100;;100;;100;337;100;;100;10;100;10;;0;100;;;0;100;0;100;347;0;0;347
CY;5;2011;D;0;100;0;100;0;100;;100;0;100;370;100;;100;;100;;100;370;100;;100;8;100;8;;0;100;;;0;100;0;100;378;0;0;378
CY;6;2011;D;0;100;0;100;0;100;;100;0;100;426;100;;100;;100;;100;426;100;;100;10;100;10;;0;100;;;0;100;0;100;436;0;0;436
CY;7;2011;D;0;100;0;100;0;100;;100;0;100;485;100;;100;;100;;100;485;100;;100;7;100;7;;0;100;;;0;100;0;100;492;0;0;492
CY;8;2011;D;0;100;0;100;0;100;;100;0;100;483;100;;100;;100;;100;483;100;;100;9;100;9;;0;100;;;0;100;0;100;492;0;0;492
CY;9;2011;D;0;100;0;100;0;100;;100;0;100;432;100;;100;;100;;100;432;100;;100;8;100;8;;0;100;;;0;100;0;100;440;0;0;440
CY;10;2011;D;0;100;0;100;0;100;;100;0;100;348;100;;100;;100;;100;348;100;;100;10;100;10;;0;100;;;0;100;0;100;358;0;0;358
CY;11;2011;D;0;100;0;100;0;100;;100;0;100;341;100;;100;;100;;100;341;100;;100;9;100;9;;0;100;;;0;100;0;100;350;0;0;350
CY;12;2011;D;0;100;0;100;0;100;;100;0;100;377;100;;100;;100;;100;377;100;;100;14;100;14;;0;100;;;0;100;0;100;391;0;0;391
CY;1;2010;D;0;100;0;;0;;;;0;100;437;100;;;;;;;437;100;;;0;100;0;;0;;;;0;100;6;100;437;0;0;437
CY;2;2010;D;0;100;0;;0;;;;0;100;393;100;;;;;;;393;;;;0;100;0;;0;;;;0;100;5;100;393;0;0;393
CY;3;2010;D;0;100;0;;0;;;;0;100;379;100;;;;;;;379;;;;0;100;0;;0;;;;0;100;5;100;379;0;0;379
CY;4;2010;D;0;100;0;;0;;;;0;100;341;100;;;;;;;341;;;;0;100;0;;0;;;;0;100;4;100;341;0;0;341
CY;5;2010;D;0;100;0;100;0;100;;100;0;100;381;100;;100;;100;;100;381;100;;100;0;100;0;;0;100;;;0;100;5;100;381;0;0;381
CY;6;2010;D;0;100;0;100;0;100;;100;0;100;448;100;;100;;100;;100;448;100;;100;0;100;0;;0;100;;;0;100;7;100;448;0;0;448
CY;7;2010;D;0;100;0;100;0;100;;100;0;100;549;100;;100;;100;;100;549;100;;100;0;100;0;;0;100;;;0;100;8;100;549;0;0;549
CY;8;2010;D;0;100;0;100;0;100;;100;0;100;618;100;;100;;100;;100;618;100;;100;2;100;2;;0;100;;;0;100;8;100;620;0;0;620
CY;9;2010;D;0;100;0;100;0;100;;100;0;100;501;100;;100;;100;;100;501;100;;100;6;100;6;;0;100;;;0;100;0;100;507;0;0;507
CY;10;2010;D;0;100;0;100;0;100;;100;0;100;402;100;;100;;100;;100;402;100;;100;9;100;9;;0;100;;;0;100;0;100;411;0;0;411
CY;11;2010;D;0;100;0;100;0;100;;100;0;100;362;100;;100;;100;;100;362;100;;100;3;100;3;;0;100;;;0;100;0;100;365;0;0;365
CY;12;2010;D;0;100;0;100;0;100;;100;0;100;391;100;;100;;100;;100;391;100;;100;13;100;13;;0;100;;;0;100;0;100;404;0;0;404
CZ;1;2013;P;390;100;;;0;100;79;;2833;100;4336;100;3143;100;480;100;581;100;2;100;16;100;77;100;44;100;34;100;115;100;0;100;65;100;7636;107;-1412;6117
CZ;2;2013;P;400;100;;;0;100;72;;2343;100;3995;100;2841;100;473;100;545;100;1;100;15;100;100;100;33;100;67;100;120;100;0;100;62;100;6838;98;-1223;5517
CZ;3;2013;P;391;100;;;0;100;83;;2517;100;4451;100;3203;100;500;100;586;100;1;100;25;100;206;100;47;100;159;100;137;100;0;100;59;100;7565;114;-1536;5915
CZ;4;2013;P;337;100;;;0;100;78;;2361;100;3669;100;2368;100;388;100;507;100;1;100;19;100;221;100;30;100;191;100;117;100;0;100;51;100;6588;105;-1382;5101
CZ;5;2013;P;315;100;;;0;100;63;;2133;100;3723;100;2716;100;364;100;507;100;1;100;25;100;248;100;35;100;213;100;111;100;0;100;50;100;6419;85;-1492;4842
CZ;6;2013;P;387;100;;;0;100;13;;2129;100;3103;100;2262;100;254;100;469;100;0;100;22;100;298;100;34;100;264;100;96;100;0;100;43;100;5917;20;-1262;4635
CZ;7;2013;P;262;100;;;0;100;59;;2318;100;3239;100;2337;100;404;100;370;100;1;100;18;100;348;100;23;100;326;100;109;100;0;100;52;100;6167;81;-1530;4556
CZ;8;2013;P;213;100;;;0;100;84;;2066;100;3521;100;2501;100;386;100;480;100;0;100;14;100;308;100;23;100;284;100;140;100;0;100;57;100;6108;114;-1326;4668
CZ;9;2013;P;223;100;;;0;100;74;;2171;100;3176;100;2165;100;371;100;479;100;0;100;19;100;239;100;43;100;196;100;142;100;0;100;46;100;5809;101;-893;4815
CZ;10;2013;P;275;100;;;0;100;102;;2802;100;3908;100;2805;100;355;100;602;100;1;100;16;100;207;100;49;100;159;100;130;100;0;100;71;100;7192;139;-1734;5319
CZ;11;2013;P;252;100;;;0;100;92;;2779;100;4269;100;2938;100;419;100;746;100;1;100;18;100;116;100;54;100;61;100;146;100;0;100;64;100;7416;127;-1716;5573
CZ;12;2013;P;262;100;;;;100;93;;2552;100;4206;100;2918;100;438;100;690;100;2;100;24;100;110;100;60;100;50;100;134;100;0;100;86;100;7130;126;-1353;5651
CZ;1;2012;D;343;100;;;0;100;;;2691;100;4743;100;3581;100;481;100;414;100;10;100;173;100;136;100;72;;65;100;n.a;;0;100;80;100;7913;116;-1768;6029
CZ;2;2012;D;298;100;;;0;100;78;;2268;100;4554;100;3350;100;544;100;481;100;11;100;169;100;148;100;39;100;110;100;0;100;0;100;79;100;7268;106;-986;6176
CZ;3;2012;D;359;100;;;0;100;66;;2480;100;4478;100;3464;100;367;100;466;100;6;100;175;100;246;100;33;100;215;100;0;100;0;100;71;100;7563;92;-1876;5595
CZ;4;2012;D;283;100;;;0;100;69;;2403;100;4137;100;3207;100;351;100;416;100;2;100;161;100;263;100;30;100;235;100;0;100;0;100;66;100;7086;94;-1904;5088
CZ;5;2012;D;273;100;;;0;100;61;;2138;100;3727;100;2880;100;275;100;416;100;2;100;153;100;328;100;31;100;299;100;0;100;0;100;52;100;6466;82;-1505;4879
CZ;6;2012;D;174;100;;;0;100;15;;2047;100;3612;100;2815;100;281;100;390;100;3;100;124;100;285;100;26;100;261;100;0;100;0;100;45;100;6118;21;-1445;4652
CZ;7;2012;D;167;100;;;0;100;14;;2653;100;3235;100;2462;100;307;100;331;100;1;100;134;100;279;100;28;100;253;100;0;100;0;100;59;100;6334;20;-1719;4595
CZ;8;2012;D;202;100;;;0;100;43;;2067;100;3279;100;2448;100;334;100;352;100;1;100;145;100;293;100;19;100;276;100;0;100;0;100;55;100;5841;61;-1097;4683
CZ;9;2012;D;203;100;;;0;100;63;;2279;100;3243;100;2380;100;289;100;428;100;4;100;143;100;239;100;26;100;215;100;0;100;0;100;51;100;5964;85;-1166;4713
CZ;10;2012;D;212;100;;;0;100;53;;2473;100;3820;100;2783;100;422;100;450;100;3;100;163;100;160;100;30;100;132;100;0;100;0;100;66;100;6665;72;-1212;5381
CZ;11;2012;D;234;100;;;0;100;81;;2578;100;3915;100;2816;100;404;100;499;100;1;100;195;100;94;100;38;100;58;100;0;100;0;100;56;100;6821;111;-1198;5512
CZ;12;2012;D;266;100;;;0;100;90;;2525;100;4217;100;3030;100;445;100;545;100;3;100;194;100;85;100;44;100;42;100;0;100;0;100;59;100;7093;123;-1245;5725
CZ;1;2011;D;333;100;;100;;100;;100;2743;100;4632;100;3444;100;580;100;455;100;9;100;144;100;68;100;30;;38;100;;;0;100;64;100;7776;77;-1539;6160
CZ;2;2011;D;283;100;;100;;100;;100;2392;100;4222;100;3128;100;528;100;418;100;8;100;140;100;133;100;29;;104;100;;;0;100;52;100;7030;75;-1270;5685
CZ;3;2011;D;283;100;0;100;0;100;;100;2395;100;4385;100;3226;100;528;100;463;100;6;100;162;100;242;100;32;;210;100;;;0;100;54;100;7305;83;-1432;5790
CZ;4;2011;D;260;100;0;100;0;100;;100;2352;100;3528;100;2567;100;411;100;393;100;6;100;151;100;274;100;36;;238;100;;;0;100;47;100;6414;70;-1378;4966
CZ;5;2011;D;198;100;0;100;0;100;;100;2181;100;3863;100;2797;100;510;100;399;100;8;100;149;100;320;100;22;;298;100;;;0;100;40;100;6562;34;-1553;4975
CZ;6;2011;D;158;100;0;100;0;100;;100;1965;100;3563;100;2689;100;356;100;368;100;6;100;144;100;290;100;28;;262;100;;;0;100;40;100;5976;47;-1246;4683
CZ;7;2011;D;210;100;0;100;0;100;;100;1736;100;3477;100;2774;100;303;100;273;100;6;100;121;100;265;100;36;;229;100;;;0;100;48;100;5688;85;-1039;4564
CZ;8;2011;D;217;100;0;100;0;100;;100;1963;100;3669;100;2815;100;314;100;392;100;7;100;141;100;276;100;20;;256;100;;;0;100;52;100;6125;81;-1290;4754
CZ;9;2011;D;186;100;0;100;0;100;;100;1674;100;3952;100;2986;100;426;100;381;100;12;100;147;100;242;100;20;;221;100;;;0;100;60;100;6054;90;-1251;4713
CZ;10;2011;D;234;100;0;100;0;100;;100;2243;100;4533;100;3553;100;415;100;404;100;13;100;148;100;187;100;39;;148;100;;;0;100;77;100;7197;90;-1795;5312
CZ;11;2011;D;211;100;0;100;0;100;;100;2447;100;4616;100;3548;100;437;100;448;100;9;100;174;100;104;100;30;;74;100;;;0;100;80;100;7378;111;-1550;5717
CZ;12;2011;D;248;100;0;100;0;100;;100;2618;100;4558;100;3408;100;461;100;492;100;12;100;185;100;99;100;62;;37;100;;;0;100;91;100;7523;104;-1702;5717
CZ;1;2010;D;274;100;79;;139;;;;2683;100;4896;100;3585;;724;;442;;14;;132;;19;100;13;;6;;;;0;100;59;100;7872;75;-1520;6277
