var,country,year,metric,window_days,corr_era5_rcp26,n_era5_rcp26,corr_era5_rcp45,n_era5_rcp45,corr_rcp26_rcp45,n_rcp26_rcp45,era5_roll_mean,era5_roll_std,rcp26_roll_mean,rcp26_roll_std,rcp45_roll_mean,rcp45_roll_std
sfcWind,FR,2010,corr_rolling_mean_full_year,14.0,0.2771905359012817,2919,0.3172441663538817,2919,0.39102561453099294,2919,3.2036619736724705,0.4865545923421382,3.502559172013629,0.6895792021552148,3.2441904427802437,0.6283432321546831
sfcWind,FR,2010,corr_rolling_mean_full_year,30.0,0.3383496413075867,2919,0.41364983693589874,2919,0.5778612461506963,2919,3.1924841284838545,0.3900220759994757,3.5143625968582892,0.6282739318055506,3.2781772192125476,0.5645516876529103
sfcWind,ES,2010,corr_raw_full_year,,0.10146289709627836,2919,0.1343696284525472,2919,0.1714709507170113,2919,,,,,,
sfcWind,ES,2010,corr_rolling_mean_full_year,2.0,-0.03010647903942591,2919,0.028743396665069202,2919,0.008986720529365515,2919,2.8194948354742237,0.8387729217534755,3.1208752467055976,0.8155556595736011,3.0639846844345104,0.7544828860889735
sfcWind,ES,2010,corr_rolling_mean_full_year,5.0,-0.02340773377992217,2919,0.07795174856846092,2919,0.007946931683495211,2919,2.8255658645715225,0.6467499237417573,3.114333945543605,0.6557793781714383,3.0592400117452136,0.6107645711712549
sfcWind,ES,2010,corr_rolling_mean_full_year,7.0,-0.03508716941743738,2919,0.1094761531722852,2919,0.016022780960055112,2919,2.828586630545475,0.5866796642556981,3.112878818187014,0.6012256711721876,3.0566295784069006,0.5462361255223895
sfcWind,ES,2010,corr_rolling_mean_full_year,14.0,-0.05291073244950674,2919,0.15970517242393764,2919,0.11315473480186963,2919,2.8305947467073516,0.4902728761625983,3.1141313877453047,0.5142394484862118,3.0559314370542654,0.38568931567542286
sfcWind,ES,2010,corr_rolling_mean_full_year,30.0,-0.010082172974633307,2919,0.20920590938045527,2919,0.14960746414408535,2919,2.840169787047213,0.4096223236382719,3.1370734940080025,0.4171251696780814,3.060741038883029,0.2696117913997607
sfcWind,GB,2010,corr_raw_full_year,,0.025024892359202203,2919,0.015944338740781314,2919,0.12271440001649173,2919,,,,,,
sfcWind,GB,2010,corr_rolling_mean_full_year,2.0,-0.059489138171878786,2919,-0.0320444156787799,2919,0.11644493790803882,2919,4.014442777839669,1.09620317128097,4.034264440988094,1.3549805344544446,4.060585966352474,1.2261974222362924
sfcWind,GB,2010,corr_rolling_mean_full_year,5.0,-0.10200823950374915,2919,-0.017683447301581955,2919,0.2226437475004912,2919,4.01912594439147,0.8215729281690508,4.046957172933845,1.1434228497651524,4.0737805726931935,0.9805690995183846
sfcWind,GB,2010,corr_rolling_mean_full_year,7.0,-0.11472454430450253,2919,-0.016190333260066195,2919,0.2797823068677026,2919,4.0190863523047184,0.7410013827056591,4.05011760738659,1.0609927297356148,4.080271849261407,0.897915913903078
sfcWind,GB,2010,corr_rolling_mean_full_year,14.0,-0.16735714178886033,2919,-0.03084729162100186,2919,0.42262301693115084,2919,4.021833085317496,0.6172372059363306,4.0497211197009975,0.8906144135258034,4.095795807386078,0.745525112720875
sfcWind,GB,2010,corr_rolling_mean_full_year,30.0,-0.1379767378412092,2919,-0.06071176681623969,2919,0.6319104661732712,2919,4.031748020524687,0.4896223146447537,4.028594559726148,0.7715770878890154,4.114081941378541,0.6091827950891427
sfcWind,ALL,2010,corr_raw_full_year,,0.16054916498334934,2919,0.2577941577794014,2919,0.2960018285771396,2919,,,,,,
sfcWind,ALL,2010,corr_rolling_mean_full_year,2.0,0.06832143720443282,2919,0.2093498117141971,2919,0.24955854602208055,2919,3.1447252616185337,0.5348123735638507,3.388382144144239,0.7499217849164411,3.35197752733892,0.7047369498267552
sfcWind,ALL,2010,corr_rolling_mean_full_year,5.0,0.157520203241363,2919,0.3055548598783843,2919,0.32785850842710634,2919,3.1491325774354397,0.4185072512279337,3.3911990727154437,0.6742089467309877,3.3576657690683596,0.6232780127394122
sfcWind,ALL,2010,corr_rolling_mean_full_year,7.0,0.215306610686254,2919,0.3534874055239318,2919,0.36951032249952287,2919,3.150563169663269,0.3773853990093871,3.392248048375018,0.6454603406614774,3.3605350706636283,0.5907842286806058
sfcWind,ALL,2010,corr_rolling_mean_full_year,14.0,0.328736223512266,2919,0.4420972551862113,2919,0.49826127863850883,2919,3.1499413854448814,0.3144716358123509,3.3904563182981664,0.5831582496240516,3.372577913871965,0.5219751019092777
sfcWind,ALL,2010,corr_rolling_mean_full_year,30.0,0.45595688345379654,2919,0.629052562808408,2919,0.6504025586359136,2919,3.1499668431190213,0.270376641477641,3.388110533776931,0.5335035922888406,3.3928079959778477,0.468259175883127
tas,DE,2010,corr_raw_full_year,,0.7882598053866363,2919,0.7974833674362033,2919,0.7950208432025577,2919,,,,,,
tas,DE,2010,corr_rolling_mean_full_year,2.0,0.8043424584477298,2919,0.8081387201528434,2919,0.7978815527067737,2919,281.2269762884538,8.313265697251868,282.27555803400804,6.788007532731174,281.3159838689101,7.756849705933589
tas,DE,2010,corr_rolling_mean_full_year,5.0,0.8363023863900858,2919,0.8365388098877738,2919,0.8269059260174171,2919,281.24019106784914,8.157847908040004,282.2705272203277,6.656292719913276,281.31876618747066,7.630065530518567
tas,DE,2010,corr_rolling_mean_full_year,7.0,0.8521530471121133,2919,0.8528241210458415,2919,0.8423294673054228,2919,281.24589787177416,8.082627985385171,282.26723143377416,6.5928733790455425,281.32644465300285,7.551784864991091
tas,DE,2010,corr_rolling_mean_full_year,14.0,0.8931989226421082,2919,0.8961582364553453,2919,0.8835281189782187,2919,281.24314070736153,7.9159767812148765,282.24736022292575,6.446140400342817,281.40299733408006,7.255757896248221
tas,DE,2010,corr_rolling_mean_full_year,30.0,0.9438634874918592,2919,0.9404705766793842,2919,0.9310545391099408,2919,281.2286398864179,7.732932845378033,282.1606656134231,6.327352193656587,281.51779160364913,6.8523974716836875
tas,DK,2010,corr_raw_full_year,,0.8437827387120813,2919,0.8541421990325504,2919,0.8301918340879818,2919,,,,,,
tas,DK,2010,corr_rolling_mean_full_year,2.0,0.8756380470285844,2919,0.8774411715388905,2919,0.851401686412423,2919,280.20410791262543,7.683943994585209,281.93940607778814,5.987425553987054,281.26851080395505,6.474520587373713
tas,DK,2010,corr_rolling_mean_full_year,5.0,0.9000287696004058,2919,0.8996734384461954,2919,0.8762029123084393,2919,280.2035382533572,7.602066225437089,281.9389223974192,5.888985436149078,281.26928174650783,6.377150018358636
tas,DK,2010,corr_rolling_mean_full_year,7.0,0.9095811695861169,2919,0.9098079001824987,2919,0.8885149209757234,2919,280.20863532906316,7.56000070860147,281.9355071373557,5.848783863377651,281.2764617114726,6.32049388455365
tas,DK,2010,corr_rolling_mean_full_year,14.0,0.9332485406249671,2919,0.9299080775046787,2919,0.9229795263166524,2919,280.23187981120765,7.4425539366403495,281.91236327353175,5.77451577714752,281.32597435772453,6.1462876894036285
tas,DK,2010,corr_rolling_mean_full_year,30.0,0.9579490133709146,2919,0.9541716326249622,2919,0.9603555044045566,2919,280.23973079042037,7.308408688206847,281.8456846403054,5.7311832184019345,281.3724784203619,5.921323449961219
