var,country,year,metric,window_days,corr_era5_rcp26,n_era5_rcp26,corr_era5_rcp45,n_era5_rcp45,corr_rcp26_rcp45,n_rcp26_rcp45,era5_roll_mean,era5_roll_std,rcp26_roll_mean,rcp26_roll_std,rcp45_roll_mean,rcp45_roll_std
sfcWind,DE,2010,corr_rolling_mean_full_year,5.0,0.11373494399279784,2920,0.1221144641533364,2920,0.3321970920040236,2920,2.9521503910641838,0.6770489538373712,3.6513383519867246,1.208922165983743,3.506125015283446,1.1447695693233046
sfcWind,DE,2010,corr_rolling_mean_full_year,7.0,0.14194264835789872,2920,0.1431466551794265,2920,0.37115116697377953,2920,2.9524658215762236,0.6113240290138342,3.654549761291331,1.1616812195810522,3.5123049481719013,1.0592214231274868
sfcWind,DE,2010,corr_rolling_mean_full_year,14.0,0.22067118807202615,2920,0.20064221588112038,2920,0.4880359743551591,2920,2.9476718040129892,0.5188681934231801,3.6541386679437293,1.0488824950274787,3.5362394422506953,0.878739920206248
sfcWind,DE,2010,corr_rolling_mean_full_year,30.0,0.2843087674831653,2920,0.3441114406003111,2920,0.6482486654202442,2920,2.934330578033367,0.44232454562279583,3.6450870155874515,0.9325354965076454,3.568822227076852,0.7512984444835419
sfcWind,DK,2010,corr_raw_full_year,,0.024887081574749892,2920,0.0029426389594529633,2920,0.08241603603044308,2920,,,,,,
sfcWind,DK,2010,corr_rolling_mean_full_year,2.0,0.04067164933721727,2920,0.05750352069171578,2920,0.1229504718785783,2920,4.738470238242836,1.3656309251378005,5.187178298473612,1.8736871522370604,5.4106549919363545,2.023621575192819
sfcWind,DK,2010,corr_rolling_mean_full_year,5.0,0.10073743134031776,2920,0.14488628382737695,2920,0.23324448515371876,2920,4.739672633873605,0.9787273598279143,5.205749112438872,1.5497125079388563,5.417594245004278,1.6906974280475615
sfcWind,DK,2010,corr_rolling_mean_full_year,7.0,0.12645770006467094,2920,0.1982124523953398,2920,0.28050807241098835,2920,4.740844186621627,0.8665130132302927,5.209558971044251,1.4500630117291864,5.421407899834981,1.5603621877828189
sfcWind,DK,2010,corr_rolling_mean_full_year,14.0,0.17056095483130757,2920,0.3175820485620771,2920,0.41853776614390925,2920,4.739237309675112,0.6681553229677023,5.1994055954972405,1.2715438036600688,5.438223136914349,1.2509297676694136
sfcWind,DK,2010,corr_rolling_mean_full_year,30.0,0.3295400763069551,2920,0.4859357725754609,2920,0.5587340759165669,2920,4.749859685105217,0.5592785655638054,5.171379280529487,1.1226575217066306,5.4772136177467345,1.0418719576876707
sfcWind,IT,2010,corr_raw_full_year,,0.143616193945889,2920,0.15965379943456598,2920,0.13685409752957267,2920,,,,,,
sfcWind,IT,2010,corr_rolling_mean_full_year,2.0,0.13272893186717605,2920,0.20812810124217032,2920,0.08614728332186068,2920,1.9526538980546448,0.5683802212677812,2.467454529975317,0.564125250301591,2.539912824630532,0.5174120559215649
sfcWind,IT,2010,corr_rolling_mean_full_year,5.0,0.21934845312888393,2920,0.32382955320042717,2920,0.139205153845854,2920,1.9619848255346537,0.44899424908974106,2.467990614172959,0.46102382269611797,2.542825677214129,0.4007091465095889
sfcWind,IT,2010,corr_rolling_mean_full_year,7.0,0.2690617715801582,2920,0.3958447328820182,2920,0.16865655475564897,2920,1.9654564882432854,0.4148186458633787,2.469024035033391,0.4287806431067395,2.544988409442343,0.361277778703501
sfcWind,IT,2010,corr_rolling_mean_full_year,14.0,0.36140346183471156,2920,0.5681871064969217,2920,0.2532532571388664,2920,1.9702813779419128,0.3739899435387379,2.4720055743011287,0.3732573215460693,2.5505245216464445,0.3021018469408069
sfcWind,IT,2010,corr_rolling_mean_full_year,30.0,0.5276948159487357,2920,0.7836172103918629,2920,0.3332555849026432,2920,1.9724964594826024,0.33662192426728194,2.4889769110597832,0.3119998277601919,2.5555032634626245,0.260438232877939
sfcWind,CH,2010,corr_raw_full_year,,0.15606444158715993,2920,0.10019420071632623,2920,0.33911340892720543,2920,,,,,,
sfcWind,CH,2010,corr_rolling_mean_full_year,2.0,0.18848242994312614,2920,0.1523220639296713,2920,0.4387776628717452,2920,1.3401706180495887,0.4058800752199944,1.927250430661548,0.5888038172190696,1.803296156093896,0.5613082630817768
sfcWind,CH,2010,corr_rolling_mean_full_year,5.0,0.2510635616094799,2920,0.23395884704663117,2920,0.524678138192388,2920,1.3427572660868423,0.30816843136813177,1.9308235541715644,0.5419658717521096,1.8051861128532718,0.48563642605129637
sfcWind,CH,2010,corr_rolling_mean_full_year,7.0,0.2807874307908618,2920,0.24261123125829953,2920,0.5693501471669044,2920,1.3431441466144727,0.2764762159280835,1.9333667289966026,0.5256721700533585,1.805989367273949,0.4572376747327482
sfcWind,CH,2010,corr_rolling_mean_full_year,14.0,0.34468289861969914,2920,0.2842061616735795,2920,0.6942611870190927,2920,1.3400397205002113,0.22409453505932592,1.9381270540474411,0.49457859172082785,1.8107679743577236,0.4070082407860568
sfcWind,CH,2010,corr_rolling_mean_full_year,30.0,0.3962067237604452,2920,0.42927965025104664,2920,0.8070511535764404,2920,1.3274005906942072,0.17704220581408162,1.94482167373251,0.4652037995041361,1.8201164440509354,0.3684866663154087
sfcWind,FR,2010,corr_raw_full_year,,0.0664444977564626,2920,0.0448083516067179,2920,0.11167741631660365,2920,,,,,,
sfcWind,FR,2010,corr_rolling_mean_full_year,2.0,0.11777956142620884,2920,0.12201824242845115,2920,0.11003148717176255,2920,2.9333211807610797,0.7758314324981097,3.5632130017260057,1.0558741618232281,3.249231713163129,0.8897935203010379
sfcWind,FR,2010,corr_rolling_mean_full_year,5.0,0.22696549222538806,2920,0.23611807614843072,2920,0.21571230035100508,2920,2.9349560667659107,0.6190938120535475,3.5663796887447186,0.8946134018214925,3.255061228420511,0.7270968862994319
sfcWind,FR,2010,corr_rolling_mean_full_year,7.0,0.2766197125060505,2920,0.27067728252282597,2920,0.26951742245119603,2920,2.934925696468654,0.5678135770519795,3.5704087212407285,0.8466785607590349,3.257540182284036,0.6799323858486948
